Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-06280,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Africa (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,PulpPaper,Africa,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Africa at the fleet level to reduce emissions and operating cost.
GLA-06281,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Japan (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,PulpPaper,Japan,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Japan at the fleet level to reduce emissions and operating cost.
GLA-06282,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Canada (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,PulpPaper,Canada,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Canada at the fleet level to reduce emissions and operating cost.
GLA-06283,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Nordics (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,PulpPaper,Nordics,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Nordics at the fleet level to reduce emissions and operating cost.
GLA-06284,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Australia (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,PulpPaper,Australia,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Australia at the fleet level to reduce emissions and operating cost.
GLA-06285,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Brazil (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,PulpPaper,Brazil,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Brazil at the fleet level to reduce emissions and operating cost.
GLA-06286,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Global (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Global,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Global at the portfolio level to reduce emissions and operating cost.
GLA-06287,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in US (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,US,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in US at the portfolio level to reduce emissions and operating cost.
GLA-06288,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in EU (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,EU,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in EU at the portfolio level to reduce emissions and operating cost.
GLA-06289,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in UK (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,UK,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in UK at the portfolio level to reduce emissions and operating cost.
GLA-06290,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in China (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,China,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in China at the portfolio level to reduce emissions and operating cost.
GLA-06291,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in India (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,India,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in India at the portfolio level to reduce emissions and operating cost.
GLA-06292,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in SEAsia (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,SEAsia,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-06293,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in MENA (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,MENA,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in MENA at the portfolio level to reduce emissions and operating cost.
GLA-06294,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in LatAm (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,LatAm,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-06295,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Africa (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Africa,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Africa at the portfolio level to reduce emissions and operating cost.
GLA-06296,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Japan (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Japan,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Japan at the portfolio level to reduce emissions and operating cost.
GLA-06297,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Canada (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Canada,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Canada at the portfolio level to reduce emissions and operating cost.
GLA-06298,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Nordics (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Nordics,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-06299,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Australia (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Australia,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Australia at the portfolio level to reduce emissions and operating cost.
GLA-06300,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for PulpPaper in Brazil (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,PulpPaper,Brazil,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for PulpPaper in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-06301,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Global (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Global,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Global at the asset level to reduce emissions and operating cost.
GLA-06302,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in US (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,US,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in US at the asset level to reduce emissions and operating cost.
GLA-06303,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in EU (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,EU,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in EU at the asset level to reduce emissions and operating cost.
GLA-06304,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in UK (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,UK,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in UK at the asset level to reduce emissions and operating cost.
GLA-06305,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in China (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,China,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in China at the asset level to reduce emissions and operating cost.
GLA-06306,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in India (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,India,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in India at the asset level to reduce emissions and operating cost.
GLA-06307,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in SEAsia (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,SEAsia,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in SEAsia at the asset level to reduce emissions and operating cost.
GLA-06308,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in MENA (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,MENA,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in MENA at the asset level to reduce emissions and operating cost.
GLA-06309,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in LatAm (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,LatAm,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in LatAm at the asset level to reduce emissions and operating cost.
GLA-06310,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Africa (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Africa,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Africa at the asset level to reduce emissions and operating cost.
GLA-06311,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Japan (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Japan,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Japan at the asset level to reduce emissions and operating cost.
GLA-06312,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Canada (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Canada,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Canada at the asset level to reduce emissions and operating cost.
GLA-06313,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Nordics (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Nordics,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Nordics at the asset level to reduce emissions and operating cost.
GLA-06314,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Australia (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Australia,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Australia at the asset level to reduce emissions and operating cost.
GLA-06315,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Brazil (Asset level),Industrial,Heat Recovery,Optimizer,Asset,FoodBeverage,Brazil,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Brazil at the asset level to reduce emissions and operating cost.
GLA-06316,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Global (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Global,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Global at the site level to reduce emissions and operating cost.
GLA-06317,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in US (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,US,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in US at the site level to reduce emissions and operating cost.
GLA-06318,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in EU (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,EU,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in EU at the site level to reduce emissions and operating cost.
GLA-06319,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in UK (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,UK,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in UK at the site level to reduce emissions and operating cost.
GLA-06320,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in China (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,China,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in China at the site level to reduce emissions and operating cost.
GLA-06321,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in India (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,India,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in India at the site level to reduce emissions and operating cost.
GLA-06322,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in SEAsia (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,SEAsia,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in SEAsia at the site level to reduce emissions and operating cost.
GLA-06323,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in MENA (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,MENA,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in MENA at the site level to reduce emissions and operating cost.
GLA-06324,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in LatAm (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,LatAm,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in LatAm at the site level to reduce emissions and operating cost.
GLA-06325,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Africa (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Africa,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Africa at the site level to reduce emissions and operating cost.
GLA-06326,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Japan (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Japan,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Japan at the site level to reduce emissions and operating cost.
GLA-06327,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Canada (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Canada,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Canada at the site level to reduce emissions and operating cost.
GLA-06328,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Nordics (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Nordics,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Nordics at the site level to reduce emissions and operating cost.
GLA-06329,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Australia (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Australia,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Australia at the site level to reduce emissions and operating cost.
GLA-06330,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Brazil (Site level),Industrial,Heat Recovery,Optimizer,Site,FoodBeverage,Brazil,P0,High,3,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Brazil at the site level to reduce emissions and operating cost.
GLA-06331,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Global (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Global,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Global at the fleet level to reduce emissions and operating cost.
GLA-06332,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in US (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,US,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in US at the fleet level to reduce emissions and operating cost.
GLA-06333,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in EU (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,EU,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in EU at the fleet level to reduce emissions and operating cost.
GLA-06334,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in UK (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,UK,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in UK at the fleet level to reduce emissions and operating cost.
GLA-06335,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in China (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,China,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in China at the fleet level to reduce emissions and operating cost.
GLA-06336,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in India (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,India,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in India at the fleet level to reduce emissions and operating cost.
GLA-06337,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in SEAsia (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,SEAsia,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in SEAsia at the fleet level to reduce emissions and operating cost.
GLA-06338,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in MENA (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,MENA,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in MENA at the fleet level to reduce emissions and operating cost.
GLA-06339,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in LatAm (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,LatAm,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in LatAm at the fleet level to reduce emissions and operating cost.
GLA-06340,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Africa (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Africa,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Africa at the fleet level to reduce emissions and operating cost.
GLA-06341,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Japan (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Japan,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Japan at the fleet level to reduce emissions and operating cost.
GLA-06342,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Canada (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Canada,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Canada at the fleet level to reduce emissions and operating cost.
GLA-06343,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Nordics (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Nordics,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Nordics at the fleet level to reduce emissions and operating cost.
GLA-06344,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Australia (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Australia,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Australia at the fleet level to reduce emissions and operating cost.
GLA-06345,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Brazil (Fleet level),Industrial,Heat Recovery,Optimizer,Fleet,FoodBeverage,Brazil,P0,High,4.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Brazil at the fleet level to reduce emissions and operating cost.
GLA-06346,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Global (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Global,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Global at the portfolio level to reduce emissions and operating cost.
GLA-06347,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in US (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,US,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in US at the portfolio level to reduce emissions and operating cost.
GLA-06348,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in EU (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,EU,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in EU at the portfolio level to reduce emissions and operating cost.
GLA-06349,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in UK (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,UK,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in UK at the portfolio level to reduce emissions and operating cost.
GLA-06350,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in China (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,China,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in China at the portfolio level to reduce emissions and operating cost.
GLA-06351,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in India (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,India,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in India at the portfolio level to reduce emissions and operating cost.
GLA-06352,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in SEAsia (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,SEAsia,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-06353,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in MENA (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,MENA,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in MENA at the portfolio level to reduce emissions and operating cost.
GLA-06354,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in LatAm (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,LatAm,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-06355,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Africa (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Africa,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Africa at the portfolio level to reduce emissions and operating cost.
GLA-06356,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Japan (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Japan,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Japan at the portfolio level to reduce emissions and operating cost.
GLA-06357,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Canada (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Canada,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Canada at the portfolio level to reduce emissions and operating cost.
GLA-06358,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Nordics (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Nordics,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-06359,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Australia (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Australia,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Australia at the portfolio level to reduce emissions and operating cost.
GLA-06360,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for FoodBeverage in Brazil (Portfolio level),Industrial,Heat Recovery,Optimizer,Portfolio,FoodBeverage,Brazil,P0,High,6,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for FoodBeverage in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-06361,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for Textiles in Global (Asset level),Industrial,Heat Recovery,Optimizer,Asset,Textiles,Global,P0,High,1.5,1.8,02-May,Q4 2025,AI optimizer agent that optimizes heat recovery in the industrial sector for Textiles in Global at the asset level to reduce emissions and operating cost.
