Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-04440,Buildings Building Envelope Analyzer,Building Envelope Analyzer for Laboratory in Africa (Portfolio level),Buildings,Building Envelope,Analyzer,Portfolio,Laboratory,Africa,P1,Medium,1.6,0.4,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates building envelope in the buildings sector for Laboratory in Africa at the portfolio level to reduce emissions and operating cost.
GLA-04441,Buildings HVAC Core Calculator,HVAC Core Calculator for CommercialOffice in Japan (Asset level),Buildings,HVAC Core,Calculator,Asset,CommercialOffice,Japan,P2,Low,0.8,0.8,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies hvac core in the buildings sector for CommercialOffice in Japan at the asset level to reduce emissions and operating cost.
GLA-04442,Buildings Building Types Reporter,Building Types Reporter for Hospital in Canada (Site level),Buildings,Building Types,Reporter,Site,Hospital,Canada,P2,Low,2.0,1.0,0.5-2,Q4 2026,AI reporter agent that reports and documents building types in the buildings sector for Hospital in Canada at the site level to reduce emissions and operating cost.
GLA-04443,Buildings Smart Control Integrator,Smart Control Integrator for DataCenter in Nordics (Campus level),Buildings,Smart Control,Integrator,Campus,DataCenter,Nordics,P0,High,2.4,0.6,2-5,Q1 2026,AI integrator agent that integrates and connects smart control in the buildings sector for DataCenter in Nordics at the campus level to reduce emissions and operating cost.
GLA-04444,Buildings District Energy Communicator,District Energy Communicator for Retail in Australia (Portfolio level),Buildings,District Energy,Communicator,Portfolio,Retail,Australia,P2,Low,2.0,0.5,0.5-2,Q4 2026,AI communicator agent that communicates and engages district energy in the buildings sector for Retail in Australia at the portfolio level to reduce emissions and operating cost.
GLA-04445,Buildings Building Envelope Coordinator,Building Envelope Coordinator for Warehouse in Brazil (Asset level),Buildings,Building Envelope,Coordinator,Asset,Warehouse,Brazil,P0,High,0.4,0.4,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates building envelope in the buildings sector for Warehouse in Brazil at the asset level to reduce emissions and operating cost.
GLA-04446,Buildings HVAC Core Optimizer,HVAC Core Optimizer for Hotel in Global (Site level),Buildings,HVAC Core,Optimizer,Site,Hotel,Global,P0,High,1.6,0.8,2-5,Q4 2025,AI optimizer agent that optimizes and enhances hvac core in the buildings sector for Hotel in Global at the site level to reduce emissions and operating cost.
GLA-04447,Buildings Building Types Monitor,Building Types Monitor for School in US (Campus level),Buildings,Building Types,Monitor,Campus,School,US,P1,Medium,3.0,1.0,1-3,Q3 2026,AI monitor agent that monitors and tracks building types in the buildings sector for School in US at the campus level to reduce emissions and operating cost.
GLA-04448,Buildings Smart Control Controller,Smart Control Controller for University in EU (Portfolio level),Buildings,Smart Control,Controller,Portfolio,University,EU,P1,Medium,3.2,0.6,1-3,Q2 2026,AI controller agent that controls and regulates smart control in the buildings sector for University in EU at the portfolio level to reduce emissions and operating cost.
GLA-04449,Buildings District Energy Automator,District Energy Automator for MixedUse in UK (Asset level),Buildings,District Energy,Automator,Asset,MixedUse,UK,P1,Medium,0.5,0.5,1-3,Q3 2026,AI automator agent that automates and manages district energy in the buildings sector for MixedUse in UK at the asset level to reduce emissions and operating cost.
GLA-04450,Buildings Building Envelope Predictor,Building Envelope Predictor for Laboratory in China (Site level),Buildings,Building Envelope,Predictor,Site,Laboratory,China,P1,Medium,0.8,0.4,1-3,Q2 2026,AI predictor agent that predicts and forecasts building envelope in the buildings sector for Laboratory in China at the site level to reduce emissions and operating cost.
GLA-04451,Buildings HVAC Core Analyzer,HVAC Core Analyzer for CommercialOffice in India (Campus level),Buildings,HVAC Core,Analyzer,Campus,CommercialOffice,India,P1,Medium,2.4,0.8,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates hvac core in the buildings sector for CommercialOffice in India at the campus level to reduce emissions and operating cost.
GLA-04452,Buildings Building Types Calculator,Building Types Calculator for Hospital in SEAsia (Portfolio level),Buildings,Building Types,Calculator,Portfolio,Hospital,SEAsia,P2,Low,4.0,1.0,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies building types in the buildings sector for Hospital in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-04453,Buildings Smart Control Reporter,Smart Control Reporter for DataCenter in MENA (Asset level),Buildings,Smart Control,Reporter,Asset,DataCenter,MENA,P2,Low,0.8,0.6,0.5-2,Q1 2027,AI reporter agent that reports and documents smart control in the buildings sector for DataCenter in MENA at the asset level to reduce emissions and operating cost.
GLA-04454,Buildings District Energy Integrator,District Energy Integrator for Retail in LatAm (Site level),Buildings,District Energy,Integrator,Site,Retail,LatAm,P0,High,1.0,0.5,2-5,Q4 2025,AI integrator agent that integrates and connects district energy in the buildings sector for Retail in LatAm at the site level to reduce emissions and operating cost.
GLA-04455,Buildings Building Envelope Communicator,Building Envelope Communicator for Warehouse in Africa (Campus level),Buildings,Building Envelope,Communicator,Campus,Warehouse,Africa,P2,Low,1.2,0.4,0.5-2,Q1 2027,AI communicator agent that communicates and engages building envelope in the buildings sector for Warehouse in Africa at the campus level to reduce emissions and operating cost.
GLA-04456,Buildings HVAC Core Coordinator,HVAC Core Coordinator for Hotel in Japan (Portfolio level),Buildings,HVAC Core,Coordinator,Portfolio,Hotel,Japan,P0,High,3.2,0.8,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates hvac core in the buildings sector for Hotel in Japan at the portfolio level to reduce emissions and operating cost.
GLA-04457,Buildings Building Types Optimizer,Building Types Optimizer for School in Canada (Asset level),Buildings,Building Types,Optimizer,Asset,School,Canada,P0,High,1.0,1.0,2-5,Q1 2026,AI optimizer agent that optimizes and enhances building types in the buildings sector for School in Canada at the asset level to reduce emissions and operating cost.
GLA-04458,Buildings Smart Control Monitor,Smart Control Monitor for University in Nordics (Site level),Buildings,Smart Control,Monitor,Site,University,Nordics,P1,Medium,1.6,0.6,1-3,Q2 2026,AI monitor agent that monitors and tracks smart control in the buildings sector for University in Nordics at the site level to reduce emissions and operating cost.
GLA-04459,Buildings District Energy Controller,District Energy Controller for MixedUse in Australia (Campus level),Buildings,District Energy,Controller,Campus,MixedUse,Australia,P1,Medium,1.5,0.5,1-3,Q3 2026,AI controller agent that controls and regulates district energy in the buildings sector for MixedUse in Australia at the campus level to reduce emissions and operating cost.
GLA-04460,Buildings Building Envelope Automator,Building Envelope Automator for Laboratory in Brazil (Portfolio level),Buildings,Building Envelope,Automator,Portfolio,Laboratory,Brazil,P1,Medium,1.6,0.4,1-3,Q2 2026,AI automator agent that automates and manages building envelope in the buildings sector for Laboratory in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-04461,Buildings HVAC Core Predictor,HVAC Core Predictor for CommercialOffice in Global (Asset level),Buildings,HVAC Core,Predictor,Asset,CommercialOffice,Global,P1,Medium,0.8,0.8,1-3,Q3 2026,AI predictor agent that predicts and forecasts hvac core in the buildings sector for CommercialOffice in Global at the asset level to reduce emissions and operating cost.
GLA-04462,Buildings Building Types Analyzer,Building Types Analyzer for Hospital in US (Site level),Buildings,Building Types,Analyzer,Site,Hospital,US,P1,Medium,2.0,1.0,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates building types in the buildings sector for Hospital in US at the site level to reduce emissions and operating cost.
GLA-04463,Buildings Smart Control Calculator,Smart Control Calculator for DataCenter in EU (Campus level),Buildings,Smart Control,Calculator,Campus,DataCenter,EU,P2,Low,2.4,0.6,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies smart control in the buildings sector for DataCenter in EU at the campus level to reduce emissions and operating cost.
GLA-04464,Buildings District Energy Reporter,District Energy Reporter for Retail in UK (Portfolio level),Buildings,District Energy,Reporter,Portfolio,Retail,UK,P2,Low,2.0,0.5,0.5-2,Q4 2026,AI reporter agent that reports and documents district energy in the buildings sector for Retail in UK at the portfolio level to reduce emissions and operating cost.
GLA-04465,Buildings Building Envelope Integrator,Building Envelope Integrator for Warehouse in China (Asset level),Buildings,Building Envelope,Integrator,Asset,Warehouse,China,P0,High,0.4,0.4,2-5,Q1 2026,AI integrator agent that integrates and connects building envelope in the buildings sector for Warehouse in China at the asset level to reduce emissions and operating cost.
GLA-04466,Buildings HVAC Core Communicator,HVAC Core Communicator for Hotel in India (Site level),Buildings,HVAC Core,Communicator,Site,Hotel,India,P2,Low,1.6,0.8,0.5-2,Q4 2026,AI communicator agent that communicates and engages hvac core in the buildings sector for Hotel in India at the site level to reduce emissions and operating cost.
GLA-04467,Buildings Building Types Coordinator,Building Types Coordinator for School in SEAsia (Campus level),Buildings,Building Types,Coordinator,Campus,School,SEAsia,P0,High,3.0,1.0,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates building types in the buildings sector for School in SEAsia at the campus level to reduce emissions and operating cost.
GLA-04468,Buildings Smart Control Optimizer,Smart Control Optimizer for University in MENA (Portfolio level),Buildings,Smart Control,Optimizer,Portfolio,University,MENA,P0,High,3.2,0.6,2-5,Q4 2025,AI optimizer agent that optimizes and enhances smart control in the buildings sector for University in MENA at the portfolio level to reduce emissions and operating cost.
GLA-04469,Buildings District Energy Monitor,District Energy Monitor for MixedUse in LatAm (Asset level),Buildings,District Energy,Monitor,Asset,MixedUse,LatAm,P1,Medium,0.5,0.5,1-3,Q3 2026,AI monitor agent that monitors and tracks district energy in the buildings sector for MixedUse in LatAm at the asset level to reduce emissions and operating cost.
GLA-04470,Buildings Building Envelope Controller,Building Envelope Controller for Laboratory in Africa (Site level),Buildings,Building Envelope,Controller,Site,Laboratory,Africa,P1,Medium,0.8,0.4,1-3,Q2 2026,AI controller agent that controls and regulates building envelope in the buildings sector for Laboratory in Africa at the site level to reduce emissions and operating cost.
GLA-04471,Buildings HVAC Core Automator,HVAC Core Automator for CommercialOffice in Japan (Campus level),Buildings,HVAC Core,Automator,Campus,CommercialOffice,Japan,P1,Medium,2.4,0.8,1-3,Q3 2026,AI automator agent that automates and manages hvac core in the buildings sector for CommercialOffice in Japan at the campus level to reduce emissions and operating cost.
GLA-04472,Buildings Building Types Predictor,Building Types Predictor for Hospital in Canada (Portfolio level),Buildings,Building Types,Predictor,Portfolio,Hospital,Canada,P1,Medium,4.0,1.0,1-3,Q2 2026,AI predictor agent that predicts and forecasts building types in the buildings sector for Hospital in Canada at the portfolio level to reduce emissions and operating cost.
GLA-04473,Buildings Smart Control Analyzer,Smart Control Analyzer for DataCenter in Nordics (Asset level),Buildings,Smart Control,Analyzer,Asset,DataCenter,Nordics,P1,Medium,0.8,0.6,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates smart control in the buildings sector for DataCenter in Nordics at the asset level to reduce emissions and operating cost.
GLA-04474,Buildings District Energy Calculator,District Energy Calculator for Retail in Australia (Site level),Buildings,District Energy,Calculator,Site,Retail,Australia,P2,Low,1.0,0.5,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies district energy in the buildings sector for Retail in Australia at the site level to reduce emissions and operating cost.
GLA-04475,Buildings Building Envelope Reporter,Building Envelope Reporter for Warehouse in Brazil (Campus level),Buildings,Building Envelope,Reporter,Campus,Warehouse,Brazil,P2,Low,1.2,0.4,0.5-2,Q1 2027,AI reporter agent that reports and documents building envelope in the buildings sector for Warehouse in Brazil at the campus level to reduce emissions and operating cost.
GLA-04476,Buildings HVAC Core Integrator,HVAC Core Integrator for Hotel in Global (Portfolio level),Buildings,HVAC Core,Integrator,Portfolio,Hotel,Global,P0,High,3.2,0.8,2-5,Q4 2025,AI integrator agent that integrates and connects hvac core in the buildings sector for Hotel in Global at the portfolio level to reduce emissions and operating cost.
GLA-04477,Buildings Building Types Communicator,Building Types Communicator for School in US (Asset level),Buildings,Building Types,Communicator,Asset,School,US,P2,Low,1.0,1.0,0.5-2,Q1 2027,AI communicator agent that communicates and engages building types in the buildings sector for School in US at the asset level to reduce emissions and operating cost.
GLA-04478,Buildings Smart Control Coordinator,Smart Control Coordinator for University in EU (Site level),Buildings,Smart Control,Coordinator,Site,University,EU,P0,High,1.6,0.6,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates smart control in the buildings sector for University in EU at the site level to reduce emissions and operating cost.
GLA-04479,Buildings District Energy Optimizer,District Energy Optimizer for MixedUse in UK (Campus level),Buildings,District Energy,Optimizer,Campus,MixedUse,UK,P0,High,1.5,0.5,2-5,Q1 2026,AI optimizer agent that optimizes and enhances district energy in the buildings sector for MixedUse in UK at the campus level to reduce emissions and operating cost.
GLA-04480,Buildings Building Envelope Monitor,Building Envelope Monitor for Laboratory in China (Portfolio level),Buildings,Building Envelope,Monitor,Portfolio,Laboratory,China,P1,Medium,1.6,0.4,1-3,Q2 2026,AI monitor agent that monitors and tracks building envelope in the buildings sector for Laboratory in China at the portfolio level to reduce emissions and operating cost.
GLA-04481,Buildings HVAC Core Controller,HVAC Core Controller for CommercialOffice in India (Asset level),Buildings,HVAC Core,Controller,Asset,CommercialOffice,India,P1,Medium,0.8,0.8,1-3,Q3 2026,AI controller agent that controls and regulates hvac core in the buildings sector for CommercialOffice in India at the asset level to reduce emissions and operating cost.
GLA-04482,Buildings Building Types Automator,Building Types Automator for Hospital in SEAsia (Site level),Buildings,Building Types,Automator,Site,Hospital,SEAsia,P1,Medium,2.0,1.0,1-3,Q2 2026,AI automator agent that automates and manages building types in the buildings sector for Hospital in SEAsia at the site level to reduce emissions and operating cost.
GLA-04483,Buildings Smart Control Predictor,Smart Control Predictor for DataCenter in MENA (Campus level),Buildings,Smart Control,Predictor,Campus,DataCenter,MENA,P1,Medium,2.4,0.6,1-3,Q3 2026,AI predictor agent that predicts and forecasts smart control in the buildings sector for DataCenter in MENA at the campus level to reduce emissions and operating cost.
GLA-04484,Buildings District Energy Analyzer,District Energy Analyzer for Retail in LatAm (Portfolio level),Buildings,District Energy,Analyzer,Portfolio,Retail,LatAm,P1,Medium,2.0,0.5,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates district energy in the buildings sector for Retail in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-04485,Buildings Building Envelope Calculator,Building Envelope Calculator for Warehouse in Africa (Asset level),Buildings,Building Envelope,Calculator,Asset,Warehouse,Africa,P2,Low,0.4,0.4,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies building envelope in the buildings sector for Warehouse in Africa at the asset level to reduce emissions and operating cost.
GLA-04486,Buildings HVAC Core Reporter,HVAC Core Reporter for Hotel in Japan (Site level),Buildings,HVAC Core,Reporter,Site,Hotel,Japan,P2,Low,1.6,0.8,0.5-2,Q4 2026,AI reporter agent that reports and documents hvac core in the buildings sector for Hotel in Japan at the site level to reduce emissions and operating cost.
GLA-04487,Buildings Building Types Integrator,Building Types Integrator for School in Canada (Campus level),Buildings,Building Types,Integrator,Campus,School,Canada,P0,High,3.0,1.0,2-5,Q1 2026,AI integrator agent that integrates and connects building types in the buildings sector for School in Canada at the campus level to reduce emissions and operating cost.
GLA-04488,Buildings Smart Control Communicator,Smart Control Communicator for University in Nordics (Portfolio level),Buildings,Smart Control,Communicator,Portfolio,University,Nordics,P2,Low,3.2,0.6,0.5-2,Q4 2026,AI communicator agent that communicates and engages smart control in the buildings sector for University in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-04489,Buildings District Energy Coordinator,District Energy Coordinator for MixedUse in Australia (Asset level),Buildings,District Energy,Coordinator,Asset,MixedUse,Australia,P0,High,0.5,0.5,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates district energy in the buildings sector for MixedUse in Australia at the asset level to reduce emissions and operating cost.
GLA-04490,Buildings Building Envelope Optimizer,Building Envelope Optimizer for Laboratory in Brazil (Site level),Buildings,Building Envelope,Optimizer,Site,Laboratory,Brazil,P0,High,0.8,0.4,2-5,Q4 2025,AI optimizer agent that optimizes and enhances building envelope in the buildings sector for Laboratory in Brazil at the site level to reduce emissions and operating cost.
GLA-04491,Buildings HVAC Core Monitor,HVAC Core Monitor for CommercialOffice in Global (Campus level),Buildings,HVAC Core,Monitor,Campus,CommercialOffice,Global,P1,Medium,2.4,0.8,1-3,Q3 2026,AI monitor agent that monitors and tracks hvac core in the buildings sector for CommercialOffice in Global at the campus level to reduce emissions and operating cost.
GLA-04492,Buildings Building Types Controller,Building Types Controller for Hospital in US (Portfolio level),Buildings,Building Types,Controller,Portfolio,Hospital,US,P1,Medium,4.0,1.0,1-3,Q2 2026,AI controller agent that controls and regulates building types in the buildings sector for Hospital in US at the portfolio level to reduce emissions and operating cost.
GLA-04493,Buildings Smart Control Automator,Smart Control Automator for DataCenter in EU (Asset level),Buildings,Smart Control,Automator,Asset,DataCenter,EU,P1,Medium,0.8,0.6,1-3,Q3 2026,AI automator agent that automates and manages smart control in the buildings sector for DataCenter in EU at the asset level to reduce emissions and operating cost.
GLA-04494,Buildings District Energy Predictor,District Energy Predictor for Retail in UK (Site level),Buildings,District Energy,Predictor,Site,Retail,UK,P1,Medium,1.0,0.5,1-3,Q2 2026,AI predictor agent that predicts and forecasts district energy in the buildings sector for Retail in UK at the site level to reduce emissions and operating cost.
GLA-04495,Buildings Building Envelope Analyzer,Building Envelope Analyzer for Warehouse in China (Campus level),Buildings,Building Envelope,Analyzer,Campus,Warehouse,China,P1,Medium,1.2,0.4,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates building envelope in the buildings sector for Warehouse in China at the campus level to reduce emissions and operating cost.
GLA-04496,Buildings HVAC Core Calculator,HVAC Core Calculator for Hotel in India (Portfolio level),Buildings,HVAC Core,Calculator,Portfolio,Hotel,India,P2,Low,3.2,0.8,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies hvac core in the buildings sector for Hotel in India at the portfolio level to reduce emissions and operating cost.
GLA-04497,Buildings Building Types Reporter,Building Types Reporter for School in SEAsia (Asset level),Buildings,Building Types,Reporter,Asset,School,SEAsia,P2,Low,1.0,1.0,0.5-2,Q1 2027,AI reporter agent that reports and documents building types in the buildings sector for School in SEAsia at the asset level to reduce emissions and operating cost.
GLA-04498,Buildings Smart Control Integrator,Smart Control Integrator for University in MENA (Site level),Buildings,Smart Control,Integrator,Site,University,MENA,P0,High,1.6,0.6,2-5,Q4 2025,AI integrator agent that integrates and connects smart control in the buildings sector for University in MENA at the site level to reduce emissions and operating cost.
GLA-04499,Buildings District Energy Communicator,District Energy Communicator for MixedUse in LatAm (Campus level),Buildings,District Energy,Communicator,Campus,MixedUse,LatAm,P2,Low,1.5,0.5,0.5-2,Q1 2027,AI communicator agent that communicates and engages district energy in the buildings sector for MixedUse in LatAm at the campus level to reduce emissions and operating cost.
GLA-04500,Buildings Building Envelope Coordinator,Building Envelope Coordinator for Laboratory in Africa (Portfolio level),Buildings,Building Envelope,Coordinator,Portfolio,Laboratory,Africa,P0,High,1.6,0.4,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates building envelope in the buildings sector for Laboratory in Africa at the portfolio level to reduce emissions and operating cost.
GLA-04501,Buildings HVAC Core Optimizer,HVAC Core Optimizer for CommercialOffice in Japan (Asset level),Buildings,HVAC Core,Optimizer,Asset,CommercialOffice,Japan,P0,High,0.8,0.8,2-5,Q1 2026,AI optimizer agent that optimizes and enhances hvac core in the buildings sector for CommercialOffice in Japan at the asset level to reduce emissions and operating cost.
GLA-04502,Buildings Building Types Monitor,Building Types Monitor for Hospital in Canada (Site level),Buildings,Building Types,Monitor,Site,Hospital,Canada,P1,Medium,2.0,1.0,1-3,Q2 2026,AI monitor agent that monitors and tracks building types in the buildings sector for Hospital in Canada at the site level to reduce emissions and operating cost.
GLA-04503,Buildings Smart Control Controller,Smart Control Controller for DataCenter in Nordics (Campus level),Buildings,Smart Control,Controller,Campus,DataCenter,Nordics,P1,Medium,2.4,0.6,1-3,Q3 2026,AI controller agent that controls and regulates smart control in the buildings sector for DataCenter in Nordics at the campus level to reduce emissions and operating cost.
GLA-04504,Buildings District Energy Automator,District Energy Automator for Retail in Australia (Portfolio level),Buildings,District Energy,Automator,Portfolio,Retail,Australia,P1,Medium,2.0,0.5,1-3,Q2 2026,AI automator agent that automates and manages district energy in the buildings sector for Retail in Australia at the portfolio level to reduce emissions and operating cost.
GLA-04505,Buildings Building Envelope Predictor,Building Envelope Predictor for Warehouse in Brazil (Asset level),Buildings,Building Envelope,Predictor,Asset,Warehouse,Brazil,P1,Medium,0.4,0.4,1-3,Q3 2026,AI predictor agent that predicts and forecasts building envelope in the buildings sector for Warehouse in Brazil at the asset level to reduce emissions and operating cost.
GLA-04506,Buildings HVAC Core Analyzer,HVAC Core Analyzer for Hotel in Global (Site level),Buildings,HVAC Core,Analyzer,Site,Hotel,Global,P1,Medium,1.6,0.8,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates hvac core in the buildings sector for Hotel in Global at the site level to reduce emissions and operating cost.
GLA-04507,Buildings Building Types Calculator,Building Types Calculator for School in US (Campus level),Buildings,Building Types,Calculator,Campus,School,US,P2,Low,3.0,1.0,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies building types in the buildings sector for School in US at the campus level to reduce emissions and operating cost.
GLA-04508,Buildings Smart Control Reporter,Smart Control Reporter for University in EU (Portfolio level),Buildings,Smart Control,Reporter,Portfolio,University,EU,P2,Low,3.2,0.6,0.5-2,Q4 2026,AI reporter agent that reports and documents smart control in the buildings sector for University in EU at the portfolio level to reduce emissions and operating cost.
GLA-04509,Buildings District Energy Integrator,District Energy Integrator for MixedUse in UK (Asset level),Buildings,District Energy,Integrator,Asset,MixedUse,UK,P0,High,0.5,0.5,2-5,Q1 2026,AI integrator agent that integrates and connects district energy in the buildings sector for MixedUse in UK at the asset level to reduce emissions and operating cost.
GLA-04510,Buildings Building Envelope Communicator,Building Envelope Communicator for Laboratory in China (Site level),Buildings,Building Envelope,Communicator,Site,Laboratory,China,P2,Low,0.8,0.4,0.5-2,Q4 2026,AI communicator agent that communicates and engages building envelope in the buildings sector for Laboratory in China at the site level to reduce emissions and operating cost.
GLA-04511,Buildings HVAC Core Coordinator,HVAC Core Coordinator for CommercialOffice in India (Campus level),Buildings,HVAC Core,Coordinator,Campus,CommercialOffice,India,P0,High,2.4,0.8,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates hvac core in the buildings sector for CommercialOffice in India at the campus level to reduce emissions and operating cost.
GLA-04512,Buildings Building Types Optimizer,Building Types Optimizer for Hospital in SEAsia (Portfolio level),Buildings,Building Types,Optimizer,Portfolio,Hospital,SEAsia,P0,High,4.0,1.0,2-5,Q4 2025,AI optimizer agent that optimizes and enhances building types in the buildings sector for Hospital in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-04513,Buildings Smart Control Monitor,Smart Control Monitor for DataCenter in MENA (Asset level),Buildings,Smart Control,Monitor,Asset,DataCenter,MENA,P1,Medium,0.8,0.6,1-3,Q3 2026,AI monitor agent that monitors and tracks smart control in the buildings sector for DataCenter in MENA at the asset level to reduce emissions and operating cost.
GLA-04514,Buildings District Energy Controller,District Energy Controller for Retail in LatAm (Site level),Buildings,District Energy,Controller,Site,Retail,LatAm,P1,Medium,1.0,0.5,1-3,Q2 2026,AI controller agent that controls and regulates district energy in the buildings sector for Retail in LatAm at the site level to reduce emissions and operating cost.
GLA-04515,Buildings Building Envelope Automator,Building Envelope Automator for Warehouse in Africa (Campus level),Buildings,Building Envelope,Automator,Campus,Warehouse,Africa,P1,Medium,1.2,0.4,1-3,Q3 2026,AI automator agent that automates and manages building envelope in the buildings sector for Warehouse in Africa at the campus level to reduce emissions and operating cost.
GLA-04516,Buildings HVAC Core Predictor,HVAC Core Predictor for Hotel in Japan (Portfolio level),Buildings,HVAC Core,Predictor,Portfolio,Hotel,Japan,P1,Medium,3.2,0.8,1-3,Q2 2026,AI predictor agent that predicts and forecasts hvac core in the buildings sector for Hotel in Japan at the portfolio level to reduce emissions and operating cost.
GLA-04517,Buildings Building Types Analyzer,Building Types Analyzer for School in Canada (Asset level),Buildings,Building Types,Analyzer,Asset,School,Canada,P1,Medium,1.0,1.0,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates building types in the buildings sector for School in Canada at the asset level to reduce emissions and operating cost.
GLA-04518,Buildings Smart Control Calculator,Smart Control Calculator for University in Nordics (Site level),Buildings,Smart Control,Calculator,Site,University,Nordics,P2,Low,1.6,0.6,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies smart control in the buildings sector for University in Nordics at the site level to reduce emissions and operating cost.
GLA-04519,Buildings District Energy Reporter,District Energy Reporter for MixedUse in Australia (Campus level),Buildings,District Energy,Reporter,Campus,MixedUse,Australia,P2,Low,1.5,0.5,0.5-2,Q1 2027,AI reporter agent that reports and documents district energy in the buildings sector for MixedUse in Australia at the campus level to reduce emissions and operating cost.
GLA-04520,Buildings Building Envelope Integrator,Building Envelope Integrator for Laboratory in Brazil (Portfolio level),Buildings,Building Envelope,Integrator,Portfolio,Laboratory,Brazil,P0,High,1.6,0.4,2-5,Q4 2025,AI integrator agent that integrates and connects building envelope in the buildings sector for Laboratory in Brazil at the portfolio level to reduce emissions and operating cost.
GLA-04521,Buildings HVAC Core Communicator,HVAC Core Communicator for CommercialOffice in Global (Asset level),Buildings,HVAC Core,Communicator,Asset,CommercialOffice,Global,P2,Low,0.8,0.8,0.5-2,Q1 2027,AI communicator agent that communicates and engages hvac core in the buildings sector for CommercialOffice in Global at the asset level to reduce emissions and operating cost.
GLA-04522,Buildings Building Types Coordinator,Building Types Coordinator for Hospital in US (Site level),Buildings,Building Types,Coordinator,Site,Hospital,US,P0,High,2.0,1.0,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates building types in the buildings sector for Hospital in US at the site level to reduce emissions and operating cost.
GLA-04523,Buildings Smart Control Optimizer,Smart Control Optimizer for DataCenter in EU (Campus level),Buildings,Smart Control,Optimizer,Campus,DataCenter,EU,P0,High,2.4,0.6,2-5,Q1 2026,AI optimizer agent that optimizes and enhances smart control in the buildings sector for DataCenter in EU at the campus level to reduce emissions and operating cost.
GLA-04524,Buildings District Energy Monitor,District Energy Monitor for Retail in UK (Portfolio level),Buildings,District Energy,Monitor,Portfolio,Retail,UK,P1,Medium,2.0,0.5,1-3,Q2 2026,AI monitor agent that monitors and tracks district energy in the buildings sector for Retail in UK at the portfolio level to reduce emissions and operating cost.
GLA-04525,Buildings Building Envelope Controller,Building Envelope Controller for Warehouse in China (Asset level),Buildings,Building Envelope,Controller,Asset,Warehouse,China,P1,Medium,0.4,0.4,1-3,Q3 2026,AI controller agent that controls and regulates building envelope in the buildings sector for Warehouse in China at the asset level to reduce emissions and operating cost.
GLA-04526,Buildings HVAC Core Automator,HVAC Core Automator for Hotel in India (Site level),Buildings,HVAC Core,Automator,Site,Hotel,India,P1,Medium,1.6,0.8,1-3,Q2 2026,AI automator agent that automates and manages hvac core in the buildings sector for Hotel in India at the site level to reduce emissions and operating cost.
GLA-04527,Buildings Building Types Predictor,Building Types Predictor for School in SEAsia (Campus level),Buildings,Building Types,Predictor,Campus,School,SEAsia,P1,Medium,3.0,1.0,1-3,Q3 2026,AI predictor agent that predicts and forecasts building types in the buildings sector for School in SEAsia at the campus level to reduce emissions and operating cost.
GLA-04528,Buildings Smart Control Analyzer,Smart Control Analyzer for University in MENA (Portfolio level),Buildings,Smart Control,Analyzer,Portfolio,University,MENA,P1,Medium,3.2,0.6,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates smart control in the buildings sector for University in MENA at the portfolio level to reduce emissions and operating cost.
GLA-04529,Buildings District Energy Calculator,District Energy Calculator for MixedUse in LatAm (Asset level),Buildings,District Energy,Calculator,Asset,MixedUse,LatAm,P2,Low,0.5,0.5,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies district energy in the buildings sector for MixedUse in LatAm at the asset level to reduce emissions and operating cost.
